,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,SaleType,SaleCondition,SalePrice
1455,1456,60,1,62.0,7917,0.75,0.875,1,0.75,1,0.8333333333333334,18,1,1,1,1,0.55,0.45,1999,2000,1,1,1,1,2,0.0,0.5,0.5,1,0.7,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,953.0,953.0,1,0.9,1,1,953,694,1647,0.0,2,1,3,1,0.5,7,Typ,1,0.5,1,1999.0,0.625,2.0,460.0,0.1,0.5,0.8333333333333334,0,40,0,0,1,1,175000.0
1456,1457,20,1,85.0,13175,0.75,0.875,1,0.75,1,0.8333333333333334,7,1,1,1,2,0.55,0.55,1978,1988,1,1,8,5,3,119.0,0.5,0.5,2,0.7,0.5,0.9,0.7857142857142857,790.0,0.5,589.0,1542.0,1,0.5,1,1,2073,0,2073,1.0,2,0,3,1,0.5,7,Min1,2,0.5,1,1978.0,0.375,2.0,500.0,0.1,0.5,0.8333333333333334,349,0,0,0,1,1,210000.0
1457,1458,70,1,66.0,9042,0.75,0.875,1,0.75,1,0.8333333333333334,3,1,1,1,1,0.65,0.85,1941,2006,1,1,7,7,2,0.0,0.9,0.7,6,0.5,0.7,0.9,0.9285714285714286,275.0,0.21428571428571427,877.0,1152.0,1,0.9,1,1,1188,1152,2340,0.0,2,0,4,1,0.7,9,Typ,2,0.7,1,1941.0,0.625,1.0,252.0,0.1,0.5,0.8333333333333334,0,60,0,0,1,1,266500.0
1458,1459,20,1,68.0,9717,0.75,0.875,1,0.75,1,0.8333333333333334,12,1,1,1,2,0.45,0.55,1950,1996,2,1,2,2,2,0.0,0.5,0.5,2,0.5,0.5,0.5,0.9285714285714286,49.0,0.5,0.0,1078.0,1,0.7,1,3,1078,0,1078,1.0,1,0,2,1,0.7,5,Typ,0,0,1,1950.0,0.375,1.0,240.0,0.1,0.5,0.8333333333333334,366,0,112,0,1,1,142125.0
1459,1460,20,1,75.0,9937,0.75,0.875,1,0.75,1,0.8333333333333334,16,1,1,1,2,0.45,0.55,1965,1965,1,1,4,4,2,0.0,0.7,0.5,2,0.5,0.5,0.9,0.35714285714285715,830.0,0.35714285714285715,136.0,1256.0,1,0.7,1,1,1256,0,1256,1.0,1,1,3,1,0.5,6,Typ,0,0,1,1965.0,0.875,1.0,276.0,0.1,0.5,0.8333333333333334,736,68,0,0,1,1,147500.0
1460,1461,20,5,80.0,11622,0.75,0.875,1,0.75,1,0.8333333333333334,12,2,1,1,2,0.45,0.55,1961,1961,1,1,1,1,2,0.0,0.5,0.5,2,0.5,0.5,0.9,0.5,468.0,0.35714285714285715,270.0,882.0,1,0.5,1,1,896,0,896,0.0,1,0,2,1,0.5,5,Typ,0,0,1,1961.0,0.375,1.0,730.0,0.1,0.5,0.8333333333333334,140,0,0,120,1,1,
1461,1462,20,1,81.0,14267,0.75,0.625,1,0.75,3,0.8333333333333334,12,1,1,1,2,0.55,0.55,1958,1958,2,1,3,6,1,108.0,0.5,0.5,2,0.5,0.5,0.9,0.7857142857142857,923.0,0.21428571428571427,406.0,1329.0,1,0.5,1,1,1329,0,1329,0.0,1,1,3,1,0.7,6,Typ,0,0,1,1958.0,0.375,1.0,312.0,0.1,0.5,0.8333333333333334,393,36,0,0,1,1,
1462,1463,60,1,74.0,13830,0.75,0.625,1,0.75,1,0.8333333333333334,18,1,1,1,1,0.45,0.45,1997,1998,1,1,1,1,2,0.0,0.5,0.5,1,0.7,0.5,0.9,0.9285714285714286,791.0,0.21428571428571427,137.0,928.0,1,0.7,1,1,928,701,1629,0.0,2,1,3,1,0.5,6,Typ,1,0.5,1,1997.0,0.875,2.0,482.0,0.1,0.5,0.8333333333333334,212,34,0,0,1,1,
1463,1464,60,1,78.0,9978,0.75,0.625,1,0.75,1,0.8333333333333334,18,1,1,1,1,0.55,0.55,1998,1998,1,1,1,1,1,20.0,0.5,0.5,1,0.5,0.5,0.9,0.9285714285714286,602.0,0.21428571428571427,324.0,926.0,1,0.9,1,1,926,678,1604,0.0,2,1,3,1,0.7,7,Typ,1,0.7,1,1998.0,0.875,2.0,470.0,0.1,0.5,0.8333333333333334,360,36,0,0,1,1,
1464,1465,120,1,43.0,5005,0.75,0.625,4,0.75,1,0.8333333333333334,19,1,1,4,2,0.75,0.45,1992,1992,1,1,4,4,2,0.0,0.7,0.5,1,0.7,0.5,0.9,0.7857142857142857,263.0,0.21428571428571427,1017.0,1280.0,1,0.9,1,1,1280,0,1280,0.0,2,0,2,1,0.7,5,Typ,0,0,1,1992.0,0.625,2.0,506.0,0.1,0.5,0.8333333333333334,0,82,0,144,1,1,
1465,1466,60,1,75.0,10000,0.75,0.625,1,0.75,3,0.8333333333333334,18,1,1,1,1,0.55,0.45,1993,1994,1,1,4,4,2,0.0,0.5,0.5,1,0.7,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,763.0,763.0,1,0.7,1,1,763,892,1655,0.0,2,1,3,1,0.5,7,Typ,1,0.5,1,1993.0,0.875,2.0,440.0,0.1,0.5,0.8333333333333334,157,84,0,0,1,1,
1466,1467,20,1,,7980,0.75,0.625,1,0.75,1,0.8333333333333334,18,1,1,1,2,0.55,0.65,1992,2007,1,1,4,4,2,0.0,0.5,0.7,1,0.7,0.5,0.9,0.7857142857142857,935.0,0.21428571428571427,233.0,1168.0,1,0.9,1,1,1187,0,1187,1.0,2,0,3,1,0.5,6,Typ,0,0,1,1992.0,0.875,2.0,420.0,0.1,0.5,0.8333333333333334,483,21,0,0,1,1,
1467,1468,60,1,63.0,8402,0.75,0.625,1,0.75,1,0.8333333333333334,18,1,1,1,1,0.55,0.45,1998,1998,1,1,1,1,2,0.0,0.5,0.5,1,0.7,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,789.0,789.0,1,0.7,1,1,789,676,1465,0.0,2,1,3,1,0.5,7,Typ,1,0.7,1,1998.0,0.875,2.0,393.0,0.1,0.5,0.8333333333333334,0,75,0,0,1,1,
1468,1469,20,1,85.0,10176,0.75,0.875,1,0.75,1,0.8333333333333334,18,1,1,1,2,0.65,0.45,1990,1990,1,1,4,4,2,0.0,0.5,0.5,1,0.7,0.5,0.7,0.9285714285714286,637.0,0.21428571428571427,663.0,1300.0,1,0.7,1,1,1341,0,1341,1.0,1,1,2,1,0.7,5,Typ,1,0.1,1,1990.0,0.375,2.0,506.0,0.1,0.5,0.8333333333333334,192,0,0,0,1,1,
1469,1470,20,1,70.0,8400,0.75,0.875,1,0.75,3,0.8333333333333334,12,1,1,1,2,0.35,0.45,1970,1970,1,1,8,5,2,0.0,0.5,0.5,2,0.5,0.5,0.9,0.7857142857142857,804.0,0.5,0.0,882.0,1,0.5,1,1,882,0,882,1.0,1,0,2,1,0.5,4,Typ,0,0,1,1970.0,0.875,2.0,525.0,0.1,0.5,0.8333333333333334,240,0,0,0,1,1,
1470,1471,120,5,26.0,5858,0.75,0.625,1,0.75,2,0.8333333333333334,12,1,1,4,2,0.65,0.45,1999,1999,1,1,2,2,2,0.0,0.7,0.5,1,0.7,0.5,0.9,0.9285714285714286,1051.0,0.6428571428571429,354.0,1405.0,1,0.9,1,1,1337,0,1337,1.0,2,0,2,1,0.7,5,Typ,1,0.3,1,1999.0,0.875,2.0,511.0,0.1,0.5,0.8333333333333334,203,68,0,0,1,1,
1471,1472,160,2,21.0,1680,0.75,0.875,1,0.75,1,0.8333333333333334,23,1,1,5,1,0.55,0.45,1971,1971,1,1,4,4,1,504.0,0.5,0.5,2,0.5,0.5,0.9,0.5,156.0,0.21428571428571427,327.0,483.0,1,0.5,1,1,483,504,987,0.0,1,1,2,1,0.5,5,Typ,0,0,2,1971.0,0.375,1.0,264.0,0.1,0.5,0.8333333333333334,275,0,0,0,3,1,
1472,1473,160,2,21.0,1680,0.75,0.875,1,0.75,1,0.8333333333333334,23,1,1,5,1,0.45,0.45,1971,1971,1,1,4,4,1,492.0,0.5,0.5,2,0.5,0.5,0.9,0.5,300.0,0.21428571428571427,225.0,525.0,1,0.5,1,1,525,567,1092,0.0,1,1,3,1,0.5,6,Typ,0,0,2,1997.0,0.375,1.0,320.0,0.1,0.5,0.8333333333333334,0,0,0,0,1,1,
1473,1474,160,1,24.0,2280,0.75,0.875,1,0.75,2,0.8333333333333334,21,1,1,5,1,0.55,0.55,1975,1975,1,1,8,11,2,0.0,0.5,0.5,2,0.5,0.5,0.9,0.7857142857142857,514.0,0.21428571428571427,341.0,855.0,1,0.5,1,1,855,601,1456,0.0,2,1,3,1,0.7,6,Typ,1,0.5,1,1975.0,0.375,2.0,440.0,0.1,0.5,0.8333333333333334,173,0,0,0,1,1,
1474,1475,120,1,24.0,2280,0.75,0.875,1,0.75,2,0.8333333333333334,21,1,1,5,2,0.65,0.55,1975,1975,1,1,8,11,2,0.0,0.5,0.5,2,0.7,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,836.0,836.0,1,0.9,1,1,836,0,836,0.0,1,0,2,1,0.5,4,Typ,0,0,1,1975.0,0.375,1.0,308.0,0.1,0.5,0.8333333333333334,0,30,0,0,1,1,
1475,1476,60,1,102.0,12858,0.75,0.625,1,0.75,1,0.8333333333333334,11,1,1,1,1,0.85,0.45,2009,2010,1,1,1,1,3,162.0,0.9,0.5,1,0.9,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,1590.0,1590.0,1,0.9,1,1,1627,707,2334,0.0,2,1,3,1,0.9,10,Typ,1,0.7,1,2009.0,0.875,3.0,751.0,0.1,0.5,0.8333333333333334,144,133,0,0,2,3,
1476,1477,20,1,94.0,12883,0.75,0.625,1,0.75,3,0.8333333333333334,11,1,1,1,2,0.75,0.45,2009,2010,1,1,1,1,3,256.0,0.7,0.5,1,0.7,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,1544.0,1544.0,1,0.9,1,1,1544,0,1544,0.0,2,0,3,1,0.7,7,Typ,0,0,1,2009.0,0.625,3.0,868.0,0.1,0.5,0.8333333333333334,0,35,0,0,2,3,
1477,1478,20,1,90.0,11520,0.75,0.875,1,0.75,1,0.8333333333333334,11,3,1,1,2,0.85,0.45,2005,2005,2,1,1,1,1,615.0,0.7,0.5,1,0.9,0.5,0.9,0.9285714285714286,110.0,0.21428571428571427,1588.0,1698.0,1,0.9,1,1,1698,0,1698,0.0,2,0,3,1,0.9,7,Typ,1,0.7,1,2005.0,0.875,3.0,730.0,0.1,0.5,0.8333333333333334,192,74,0,0,1,1,
1478,1479,20,1,79.0,14122,0.75,0.625,1,0.75,1,0.8333333333333334,11,1,1,1,2,0.75,0.45,2005,2006,2,1,7,7,1,240.0,0.7,0.5,1,0.9,0.5,0.9,0.9285714285714286,28.0,0.21428571428571427,1794.0,1822.0,1,0.9,1,1,1822,0,1822,0.0,2,0,3,1,0.9,8,Typ,1,0.7,1,2005.0,0.625,3.0,678.0,0.1,0.5,0.8333333333333334,0,119,0,0,1,1,
1479,1480,20,1,110.0,14300,0.75,0.875,4,0.75,1,0.5,11,1,1,1,2,0.85,0.45,2003,2004,2,1,1,1,1,1095.0,0.9,0.5,1,0.9,0.5,0.7,0.9285714285714286,1373.0,0.21428571428571427,1473.0,2846.0,1,0.9,1,1,2696,0,2696,1.0,2,1,3,1,0.9,10,Typ,2,0.7,1,2003.0,0.875,3.0,958.0,0.1,0.5,0.8333333333333334,220,150,0,0,1,1,
1480,1481,60,1,105.0,13650,0.75,0.875,1,0.75,3,0.8333333333333334,11,1,1,1,1,0.75,0.45,2002,2002,1,1,1,1,1,232.0,0.7,0.5,1,0.7,0.5,0.7,0.9285714285714286,578.0,0.21428571428571427,1093.0,1671.0,1,0.9,1,1,1687,563,2250,1.0,2,1,3,1,0.7,7,Typ,1,0.9,1,2002.0,0.875,3.0,756.0,0.1,0.5,0.8333333333333334,238,130,0,0,1,1,
1481,1482,120,1,41.0,7132,0.75,0.625,1,0.75,1,0.8333333333333334,11,1,1,4,2,0.75,0.45,2006,2006,1,1,1,1,3,178.0,0.7,0.5,1,0.7,0.5,0.5,0.9285714285714286,24.0,0.21428571428571427,1346.0,1370.0,1,0.9,1,1,1370,0,1370,0.0,2,0,2,1,0.7,6,Typ,1,0.7,1,2006.0,0.625,2.0,484.0,0.1,0.5,0.8333333333333334,120,49,0,0,1,1,
1482,1483,20,1,100.0,18494,0.75,0.625,1,0.75,3,0.8333333333333334,18,1,1,1,2,0.55,0.45,2005,2005,1,1,1,1,2,0.0,0.7,0.5,1,0.7,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,1324.0,1324.0,1,0.9,1,1,1324,0,1324,0.0,2,0,3,1,0.7,6,Typ,0,0,1,2005.0,0.875,2.0,430.0,0.1,0.5,0.8333333333333334,36,23,0,0,1,1,
1483,1484,120,1,43.0,3203,0.75,0.875,1,0.75,1,0.8333333333333334,22,1,1,4,2,0.65,0.45,2006,2006,1,1,1,1,1,14.0,0.7,0.5,1,0.7,0.5,0.3,0.9285714285714286,16.0,0.21428571428571427,1129.0,1145.0,1,0.9,1,1,1145,0,1145,0.0,2,0,2,1,0.7,6,Typ,0,0,1,2006.0,0.875,2.0,437.0,0.1,0.5,0.8333333333333334,100,116,0,0,1,1,
1484,1485,80,1,67.0,13300,0.75,0.625,1,0.75,1,0.8333333333333334,18,1,1,1,6,0.65,0.45,2004,2004,1,1,1,1,2,0.0,0.7,0.5,1,0.7,0.5,0.9,0.9285714285714286,326.0,0.21428571428571427,58.0,384.0,1,0.9,1,1,744,630,1374,1.0,2,1,3,1,0.7,7,Typ,1,0.7,3,2004.0,0.875,2.0,400.0,0.1,0.5,0.8333333333333334,100,0,0,0,1,1,
1485,1486,60,1,63.0,8577,0.75,0.625,1,0.75,1,0.8333333333333334,18,1,1,1,1,0.65,0.45,2004,2004,1,1,1,1,2,0.0,0.7,0.5,1,0.7,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,847.0,847.0,1,0.9,1,1,847,886,1733,0.0,2,1,3,1,0.7,7,Typ,1,0.7,3,2004.0,0.875,2.0,433.0,0.1,0.5,0.8333333333333334,144,48,0,0,1,1,
1486,1487,60,1,60.0,17433,0.75,0.375,1,0.75,4,0.8333333333333334,4,1,1,1,1,0.75,0.45,1998,1998,2,1,1,1,1,114.0,0.7,0.5,1,0.9,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,1629.0,1629.0,1,0.9,1,1,1645,830,2475,0.0,2,1,4,1,0.7,7,Typ,1,0.5,1,1998.0,0.875,3.0,962.0,0.1,0.5,0.8333333333333334,23,172,0,256,1,1,
1487,1488,20,1,73.0,8987,0.75,0.875,1,0.75,1,0.8333333333333334,6,1,1,1,2,0.75,0.45,2005,2006,1,1,1,1,1,226.0,0.7,0.5,1,0.7,0.5,0.5,0.6428571428571429,0.0,0.21428571428571427,1595.0,1595.0,1,0.9,1,1,1595,0,1595,0.0,2,0,2,1,0.7,6,Typ,1,0.7,1,2005.0,0.625,3.0,880.0,0.1,0.5,0.8333333333333334,144,0,0,0,1,1,
1488,1489,20,4,92.0,9215,0.75,0.875,1,0.75,1,0.8333333333333334,6,1,1,1,2,0.65,0.45,2009,2010,2,1,1,1,2,0.0,0.7,0.5,1,0.7,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,1218.0,1218.0,1,0.9,1,1,1218,0,1218,0.0,2,0,2,1,0.7,4,Typ,0,0,1,2009.0,0.625,2.0,676.0,0.1,0.5,0.8333333333333334,0,136,0,0,2,3,
1489,1490,20,4,84.0,10440,0.75,0.875,1,0.75,3,0.8333333333333334,6,1,1,1,2,0.55,0.45,2005,2005,1,1,1,1,2,0.0,0.7,0.5,1,0.9,0.5,0.9,0.9285714285714286,1414.0,0.21428571428571427,54.0,1468.0,1,0.9,1,1,1468,0,1468,1.0,2,0,2,1,0.7,6,Typ,1,0.7,1,2005.0,0.875,2.0,528.0,0.1,0.5,0.8333333333333334,0,102,0,216,1,1,
1490,1491,60,1,70.0,11920,0.75,0.875,1,0.75,1,0.8333333333333334,13,1,1,1,1,0.65,0.45,2004,2004,1,1,1,1,1,122.0,0.7,0.5,1,0.7,0.5,0.3,0.6428571428571429,0.0,0.21428571428571427,831.0,831.0,1,0.9,1,1,831,828,1659,0.0,2,1,3,1,0.7,8,Typ,0,0,1,2004.0,0.625,2.0,484.0,0.1,0.5,0.8333333333333334,144,68,0,0,1,1,
1491,1492,30,5,70.0,9800,0.75,0.875,1,0.75,3,0.8333333333333334,13,2,1,1,2,0.45,0.45,1920,1950,1,1,3,6,2,0.0,0.5,0.3,3,0.5,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,816.0,816.0,1,0.5,2,3,1012,0,1012,0.0,1,0,2,1,0.5,5,Typ,0,0,2,1920.0,0.375,1.0,429.0,0.1,0.5,0.8333333333333334,121,0,80,0,1,1,
1492,1493,20,1,39.0,15410,0.75,0.625,1,0.75,4,0.8333333333333334,10,9,1,1,2,0.55,0.55,1974,2002,2,1,8,5,4,250.0,0.5,0.7,2,0.5,0.5,0.7,0.35714285714285715,126.0,0.9285714285714286,223.0,1208.0,1,0.9,1,1,1494,0,1494,1.0,2,0,3,1,0.5,7,Typ,2,0.3,1,1974.0,0.875,2.0,461.0,0.1,0.5,0.8333333333333334,296,0,186,0,1,2,
1493,1494,60,1,85.0,13143,0.75,0.625,1,0.75,1,0.8333333333333334,4,1,1,1,1,0.75,0.45,1993,1993,1,1,4,12,1,504.0,0.7,0.5,1,0.7,0.5,0.9,0.21428571428571427,250.0,0.9285714285714286,0.0,1231.0,1,0.9,1,1,1251,1098,2349,1.0,2,1,4,1,0.7,9,Typ,1,0.5,1,1993.0,0.625,3.0,762.0,0.1,0.5,0.8333333333333334,32,130,0,0,1,1,
1494,1495,60,1,88.0,11134,0.75,0.875,1,0.75,1,0.8333333333333334,4,1,1,1,1,0.75,0.45,1992,1993,1,1,4,4,1,180.0,0.7,0.5,1,0.7,0.5,0.9,0.9285714285714286,1129.0,0.21428571428571427,261.0,1390.0,1,0.9,1,1,1402,823,2225,1.0,2,1,4,1,0.7,7,Typ,1,0.5,1,1992.0,0.625,3.0,713.0,0.1,0.5,0.8333333333333334,198,30,0,0,1,1,
1495,1496,120,4,25.0,4835,0.75,0.625,1,0.75,4,0.8333333333333334,6,1,1,4,2,0.65,0.45,2004,2005,1,1,2,2,2,0.0,0.7,0.5,1,0.9,0.5,0.3,0.9285714285714286,1298.0,0.21428571428571427,190.0,1488.0,1,0.9,1,1,1488,0,1488,1.0,2,0,2,1,0.7,6,Typ,1,0.7,1,2004.0,0.875,2.0,506.0,0.1,0.5,0.8333333333333334,168,50,0,0,1,1,
1496,1497,160,4,39.0,3515,0.75,0.875,1,0.75,1,0.8333333333333334,6,1,1,4,1,0.65,0.45,2004,2004,1,1,1,1,2,0.0,0.7,0.5,1,0.7,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,840.0,840.0,1,0.9,1,1,840,840,1680,0.0,2,1,2,1,0.7,3,Typ,0,0,1,2004.0,0.625,2.0,588.0,0.1,0.5,0.8333333333333334,0,111,0,0,1,1,
1497,1498,160,4,30.0,3215,0.75,0.875,1,0.75,1,0.8333333333333334,6,1,1,4,1,0.65,0.45,2004,2004,1,1,2,2,1,120.0,0.7,0.5,1,0.7,0.5,0.3,0.9285714285714286,280.0,0.21428571428571427,320.0,600.0,1,0.9,1,1,600,600,1200,0.0,2,1,2,1,0.7,4,Typ,0,0,2,2004.0,0.625,2.0,480.0,0.1,0.5,0.8333333333333334,0,172,0,0,4,1,
1498,1499,160,4,24.0,2544,0.75,0.875,1,0.75,1,0.8333333333333334,6,1,1,5,1,0.65,0.45,2004,2005,1,1,2,2,2,0.0,0.7,0.5,1,0.7,0.5,0.9,0.9285714285714286,368.0,0.7857142857142857,190.0,600.0,1,0.9,1,1,600,600,1200,1.0,2,1,2,1,0.7,4,Typ,0,0,2,2004.0,0.625,2.0,480.0,0.1,0.5,0.8333333333333334,0,172,0,0,1,1,
1499,1500,160,4,24.0,2544,0.75,0.875,1,0.75,1,0.8333333333333334,6,1,1,5,1,0.55,0.45,2005,2005,1,1,1,1,1,216.0,0.7,0.5,1,0.7,0.5,0.9,0.9285714285714286,376.0,0.21428571428571427,224.0,600.0,1,0.9,1,1,600,636,1236,1.0,2,1,2,1,0.7,4,Typ,0,0,2,2005.0,0.625,2.0,480.0,0.1,0.5,0.8333333333333334,0,166,0,0,1,1,
1500,1501,160,4,,2980,0.75,0.875,1,0.75,3,0.8333333333333334,6,1,1,4,1,0.55,0.45,2000,2000,1,1,2,2,1,1159.0,0.7,0.5,1,0.7,0.5,0.9,0.9285714285714286,466.0,0.21428571428571427,290.0,756.0,1,0.9,1,1,756,756,1512,1.0,2,1,2,1,0.7,5,Typ,0,0,2,2000.0,0.375,2.0,440.0,0.1,0.5,0.8333333333333334,0,32,0,0,1,1,
1501,1502,160,4,,2403,0.75,0.625,1,0.75,2,0.8333333333333334,6,1,1,4,1,0.65,0.45,2003,2003,1,1,1,1,2,0.0,0.7,0.5,1,0.7,0.5,0.9,0.9285714285714286,244.0,0.21428571428571427,286.0,530.0,1,0.9,1,1,530,550,1080,0.0,2,1,2,1,0.7,4,Typ,0,0,1,2003.0,0.625,2.0,496.0,0.1,0.5,0.8333333333333334,0,50,0,0,1,1,
1502,1503,20,4,57.0,12853,0.75,0.625,1,0.75,1,0.8333333333333334,6,1,1,1,2,0.75,0.45,2010,2010,1,1,7,7,2,0.0,0.7,0.5,1,0.9,0.1,0.9,0.9285714285714286,1032.0,0.21428571428571427,610.0,1642.0,1,0.9,1,1,1418,0,1418,1.0,1,1,1,1,0.7,6,Typ,1,0.7,1,2010.0,0.625,3.0,852.0,0.1,0.5,0.8333333333333334,160,192,0,0,2,3,
1503,1504,60,4,68.0,7379,0.75,0.625,1,0.75,1,0.8333333333333334,6,1,1,1,1,0.75,0.45,2000,2000,1,1,1,1,2,0.0,0.7,0.5,1,0.7,0.5,0.9,0.9285714285714286,484.0,0.21428571428571427,491.0,975.0,1,0.9,1,1,975,873,1848,1.0,2,1,3,1,0.7,7,Typ,1,0.5,1,2000.0,0.625,2.0,592.0,0.1,0.5,0.8333333333333334,280,184,0,0,1,1,
1504,1505,20,4,80.0,8000,0.75,0.875,1,0.75,1,0.8333333333333334,6,1,1,1,2,0.65,0.45,2002,2002,1,1,1,1,2,0.0,0.7,0.5,1,0.7,0.5,0.9,0.9285714285714286,833.0,0.21428571428571427,659.0,1492.0,1,0.9,1,1,1492,0,1492,1.0,2,0,3,1,0.7,6,Typ,1,0.7,1,2002.0,0.625,2.0,596.0,0.1,0.5,0.8333333333333334,277,137,0,0,1,1,
1505,1506,20,1,,10456,0.75,0.625,1,0.75,1,0.8333333333333334,7,1,1,1,2,0.55,0.55,1967,1967,2,1,4,4,1,120.0,0.5,0.5,2,0.5,0.5,0.9,0.9285714285714286,506.0,0.21428571428571427,1323.0,1829.0,1,0.7,1,1,1829,0,1829,1.0,2,0,4,1,0.5,8,Typ,0,0,1,1967.0,0.625,2.0,535.0,0.1,0.5,0.8333333333333334,0,76,0,0,1,1,
1506,1507,60,1,80.0,10791,0.75,0.875,1,0.75,1,0.8333333333333334,7,1,1,1,1,0.55,0.45,1993,1993,1,1,2,2,2,0.0,0.5,0.5,1,0.7,0.5,0.5,0.9285714285714286,1137.0,0.21428571428571427,143.0,1280.0,1,0.9,1,1,1280,1215,2495,1.0,2,1,4,1,0.7,9,Typ,1,0.5,1,1993.0,0.375,2.0,660.0,0.1,0.5,0.8333333333333334,224,32,0,0,1,1,
1507,1508,50,1,,18837,0.75,0.625,1,0.75,1,0.8333333333333334,7,1,1,1,3,0.55,0.45,1978,1978,1,1,2,2,2,0.0,0.5,0.5,1,0.7,0.5,0.5,0.7857142857142857,687.0,0.35714285714285715,491.0,1224.0,1,0.5,1,1,1287,604,1891,0.0,3,0,3,1,0.5,7,Typ,1,0.5,1,1978.0,0.625,2.0,678.0,0.1,0.5,0.8333333333333334,0,69,0,0,1,1,
1508,1509,60,1,80.0,9600,0.75,0.875,1,0.75,1,0.8333333333333334,7,1,1,1,1,0.55,0.55,1971,1971,1,1,2,2,2,0.0,0.5,0.5,2,0.5,0.5,0.9,0.7857142857142857,329.0,0.21428571428571427,386.0,715.0,1,0.5,1,1,930,715,1645,0.0,1,2,4,1,0.5,7,Typ,0,0,1,1971.0,0.625,2.0,441.0,0.1,0.5,0.8333333333333334,0,78,0,0,1,1,
1509,1510,20,1,80.0,9600,0.75,0.875,1,0.75,1,0.8333333333333334,12,1,1,1,2,0.45,0.45,1966,1966,2,1,1,1,1,172.0,0.5,0.5,2,0.5,0.5,0.9,0.5,698.0,0.21428571428571427,534.0,1232.0,1,0.5,1,1,1232,0,1232,1.0,1,1,3,1,0.5,6,Typ,0,0,1,1966.0,0.625,2.0,490.0,0.1,0.5,0.8333333333333334,0,224,0,0,1,1,
1510,1511,20,1,90.0,9900,0.75,0.875,1,0.75,3,0.8333333333333334,12,1,1,1,2,0.45,0.45,1966,1966,2,1,4,4,2,0.0,0.5,0.5,1,0.7,0.5,0.9,0.35714285714285715,1059.0,0.21428571428571427,150.0,1209.0,1,0.7,1,1,1209,0,1209,1.0,1,0,3,1,0.5,6,Typ,0,0,1,1966.0,0.625,2.0,504.0,0.1,0.5,0.8333333333333334,0,0,120,0,4,1,
1511,1512,20,1,88.0,9680,0.75,0.875,1,0.75,1,0.8333333333333334,12,1,1,1,2,0.45,0.55,1967,1967,1,1,3,5,1,268.0,0.5,0.5,2,0.5,0.5,0.9,0.35714285714285715,1010.0,0.21428571428571427,500.0,1510.0,1,0.9,1,1,1510,0,1510,1.0,2,0,3,1,0.7,6,Typ,0,0,1,1967.0,0.625,2.0,517.0,0.1,0.5,0.8333333333333334,0,40,0,204,1,1,
1512,1513,80,1,,10600,0.75,0.625,1,0.75,1,0.8333333333333334,12,1,1,1,6,0.55,0.45,1964,1964,1,1,4,4,2,0.0,0.5,0.5,2,0.5,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,533.0,533.0,1,0.5,1,1,1131,644,1775,0.0,2,0,3,1,0.5,8,Typ,0,0,1,1964.0,0.375,2.0,480.0,0.1,0.5,0.8333333333333334,0,172,0,0,3,6,
1513,1514,90,1,98.0,13260,0.75,0.625,1,0.75,1,0.8333333333333334,12,1,1,3,2,0.45,0.55,1962,2001,2,1,4,4,1,144.0,0.5,0.5,2,0.5,0.5,0.9,0.35714285714285715,1500.0,0.21428571428571427,228.0,1728.0,1,0.5,1,1,1728,0,1728,2.0,2,0,6,2,0.5,10,Typ,0,0,0,,0.5,0.0,0.0,0,0.5,0.8333333333333334,0,0,0,0,9,2,
