Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,SaleType,SaleCondition,SalePrice
858,60,1,65.0,-0.25904843709045977,0.75,0.875,1,0.75,1,0.8333333333333334,18,1,1,1,1,0.55,0.45,0.7489647406081639,0.5138005646348511,1,1,4,4,2,-0.5669188163210045,0.5,0.5,1,0.7,0.5,0.9,0.6428571428571429,-0.9685385992866848,0.21428571428571427,0.3217082299849277,-0.7921129659347043,1,0.7,1,1,-1.1662230652329457,1.0322247965342555,-0.03904714643722447,-0.8187888067594956,0.7812319615337806,1.232387720662429,0.16989797903430978,-0.20766289448672728,0.5,-0.2877089940430985,1,0.6235248286698352,0.5,1,0.27493794753534145,0.875,0.30698716627569994,-0.601814832978883,0.0,0.5,0.8333333333333334,-0.7406335114617164,-0.1699848565659353,-0.35953914829025974,0,1,1,17.4
859,20,1,80.0,0.02940104309390832,0.75,0.875,1,0.75,1,0.8333333333333334,7,1,1,1,2,0.65,0.45,0.15473749065294862,-0.3955364208842937,1,1,4,4,1,0.4898055985618448,0.5,0.5,2,0.7,0.5,0.9,0.6428571428571429,-0.9685385992866848,0.21428571428571427,1.2043470871947226,0.08746529342394954,1,0.5,1,1,0.5362860107464227,-0.7848905642207468,-0.25839260786995927,-0.8187888067594956,0.7812319615337806,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.5,-0.2877089940430985,1,0.6235248286698352,0.5,1,0.23491004552726172,0.625,0.30698716627569994,0.02917116567228096,0.0,0.5,0.8333333333333334,-0.7406335114617164,-0.7027223652857307,-0.35953914829025974,0,1,6,15.2
860,60,1,0.0,0.10915256970312481,0.75,0.625,1,0.75,3,0.8333333333333334,7,8,1,1,1,0.55,0.65,-0.10936350932714708,-0.012657690139390594,1,1,4,4,1,0.6631307671405132,0.5,0.5,2,0.5,0.5,0.5,0.35714285714285715,0.39009140230929507,0.21428571428571427,-0.2856746949506786,0.005854939462837331,1,0.5,1,1,0.8981966227061088,1.8789678978873567,2.2789008378924867,1.0871478175873686,0.7812319615337806,1.232387720662429,1.385418079037127,-0.20766289448672728,0.7,1.623874967137035,1,0.6235248286698352,0.7,1,0.21711986685700407,0.375,0.30698716627569994,0.6787155760484792,0.0,0.5,0.8333333333333334,-0.7406335114617164,0.2591648032361222,-0.35953914829025974,222,1,1,25.0
861,50,1,55.0,-0.3202884805757564,0.75,0.875,1,0.75,3,0.8333333333333334,3,1,1,1,3,0.65,0.75,-1.7599947592027452,0.6573800886641898,1,1,3,6,2,-0.5669188163210045,0.7,0.5,3,0.5,0.5,0.9,0.6428571428571429,-0.9685385992866848,0.21428571428571427,0.7994251372376519,-0.3160525678282164,1,0.7,1,1,-0.6310031461376353,0.414079006290256,-0.14773183453452549,-0.8187888067594956,-1.0271868296772464,1.232387720662429,0.16989797903430978,-0.20766289448672728,0.7,0.34948565968361267,1,0.6235248286698352,0.7,2,0.12149765650436921,0.375,-1.005012157822057,-1.1910444052487201,0.0,0.5,0.8333333333333334,-0.7406335114617164,2.848861026179572,-0.35953914829025974,0,1,1,18.995
862,190,1,75.0,0.18471999396241423,0.75,0.875,1,0.75,1,0.8333333333333334,10,1,1,2,2,0.45,0.35,-0.20840138431968297,-0.9219946756585354,2,1,8,4,2,-0.5669188163210045,0.5,0.5,1,0.5,0.5,0.5,0.35714285714285715,0.8773545046587419,0.21428571428571427,-0.8248123474216101,-0.02814937468762609,1,0.9,1,1,-0.30732252839904284,-0.7848905642207468,-0.9124768216918981,1.0871478175873686,-1.0271868296772464,1.232387720662429,0.16989797903430978,-0.20766289448672728,0.5,-0.2877089940430985,1,-0.9241528710642197,0.0,1,0.21044854985565745,0.375,0.30698716627569994,0.14516123895374494,0.0,0.5,0.8333333333333334,-0.7406335114617164,-0.7027223652857307,-0.35953914829025974,0,1,1,13.15
863,20,1,81.0,-0.06290279056508948,0.75,0.875,1,0.75,3,0.8333333333333334,13,1,1,1,2,0.55,0.45,0.4188384906330443,0.03520215120372229,2,1,4,5,2,-0.5669188163210045,0.5,0.5,1,0.7,0.5,0.9,0.9285714285714286,-0.22666955156545507,0.21428571428571427,0.3217082299849277,-0.025882420410928527,1,0.5,1,1,-0.1594998840774809,-0.7848905642207468,-0.7978638778801989,-0.8187888067594956,0.7812319615337806,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.5,-0.2877089940430985,1,-0.9241528710642197,0.0,1,0.2571477688650838,0.375,0.30698716627569994,0.033810768603539515,0.0,0.5,0.8333333333333334,-0.7406335114617164,-0.7027223652857307,-0.35953914829025974,0,1,1,15.2
864,20,1,70.0,-0.28364588726881906,0.75,0.875,1,0.75,1,0.8333333333333334,12,1,1,1,2,0.45,0.45,-0.40647713430475474,-1.2091537237172127,2,1,5,5,2,-0.5669188163210045,0.5,0.5,2,0.5,0.5,0.9,0.35714285714285715,1.551182308358202,0.21428571428571427,-1.2752311456884642,0.21894864147240808,1,0.5,1,1,-0.02951790372576264,-0.7848905642207468,-0.6970835307354288,1.0871478175873686,-1.0271868296772464,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.5,-0.2877089940430985,1,-0.9241528710642197,0.0,1,0.19710591585296422,0.375,-1.005012157822057,0.9246145314051828,0.0,0.5,0.8333333333333334,-0.7406335114617164,-0.7027223652857307,-0.35953914829025974,0,1,1,13.25
865,20,4,72.0,-0.1937510822355369,0.75,0.875,1,0.75,1,0.8333333333333334,6,1,1,1,2,0.65,0.45,1.1781288655758193,1.1359785020953186,1,1,1,1,2,-0.5669188163210045,0.7,0.5,1,0.9,0.5,0.9,0.6428571428571429,-0.9685385992866848,0.21428571428571427,1.8458526483626665,0.7267463994526618,1,0.9,1,1,0.5413833433092352,-0.7848905642207468,-0.25444043739369376,-0.8187888067594956,0.7812319615337806,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.7,-0.2877089940430985,1,-0.9241528710642197,0.0,1,0.3060707602082923,0.875,0.30698716627569994,0.2611513122352089,0.0,0.5,0.8333333333333334,-0.7406335114617164,1.3690346130690292,-0.35953914829025974,0,2,3,25.058
866,20,1,0.0,-0.17980407440244656,0.75,0.625,1,0.75,1,0.8333333333333334,12,1,1,1,2,0.45,0.55,-0.04333825933212316,-0.682695468942971,1,1,2,2,1,-0.14199259657975294,0.5,0.5,2,0.5,0.5,0.9,0.35714285714285715,0.8488210797463869,0.21428571428571427,-0.87940856539335,-0.11202668292543586,1,0.5,1,1,-0.40162318081107373,-0.7848905642207468,-0.9855919755028097,1.0871478175873686,-1.0271868296772464,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.5,-0.9249036477698097,1,-0.9241528710642197,0.0,2,0.2282387285259151,0.375,0.30698716627569994,1.9917232055946514,0.0,0.5,0.8333333333333334,-0.7406335114617164,-0.7027223652857307,-0.35953914829025974,0,1,1,14.85
867,20,1,67.0,0.061859534050918534,0.75,0.625,4,0.75,1,0.8333333333333334,17,1,1,1,2,0.75,0.45,1.1451162405783075,1.0881186607522058,1,1,1,1,3,0.965052028535613,0.7,0.5,1,0.7,0.5,0.3,0.6428571428571429,-0.9685385992866848,0.21428571428571427,2.450960730882784,1.329756237054213,1,0.9,1,1,1.239717904414545,-0.7848905642207468,0.2870069178546786,-0.8187888067594956,0.7812319615337806,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.7,-0.2877089940430985,1,0.6235248286698352,0.7,1,0.3038469878745101,0.625,1.618986490373457,1.8432559117943774,0.0,0.5,0.8333333333333334,0.7768340899834012,0.4811387652027036,-0.35953914829025974,0,2,3,24.89
868,20,1,85.0,-0.4054920193379082,0.75,0.875,1,0.75,3,0.8333333333333334,10,2,1,1,2,0.35,0.45,-0.34045188430973083,-1.1134340410309869,1,1,1,1,2,-0.5669188163210045,0.5,0.5,2,0.5,0.5,0.9,0.7857142857142857,1.0770884790452269,0.21428571428571427,-1.0295481648156346,-0.025882420410928527,1,0.5,1,1,-0.10088055960513737,-0.7848905642207468,-0.7524139174031458,1.0871478175873686,-1.0271868296772464,1.232387720662429,0.16989797903430978,-0.20766289448672728,0.3,-0.9249036477698097,1,-0.9241528710642197,0.0,1,0.20155346052052864,0.625,0.30698716627569994,0.3307453562040873,0.0,0.5,0.8333333333333334,0.5871506398027615,-0.7027223652857307,-0.35953914829025974,0,1,1,12.9
869,60,1,0.0,0.5824632991660902,0.75,0.375,1,0.75,3,0.8333333333333334,18,2,1,1,1,0.45,0.55,-0.7696160092773863,-1.6398922958052287,1,1,8,5,2,-0.5669188163210045,0.5,0.5,5,0.5,0.5,0.5,0.5,-0.9685385992866848,0.5,-1.2752311456884642,-2.3835148681763925,1,0.7,1,1,0.9873999425553273,0.894599884744082,1.6188883683561492,-0.8187888067594956,0.7812319615337806,-0.7561914703898819,-1.0456221209685077,-0.20766289448672728,0.5,0.34948565968361267,1,0.6235248286698352,0.5,1,0.24158136252860835,0.375,0.30698716627569994,0.9246145314051828,0.0,0.5,0.5,0.20778373944148212,1.4282276695934508,-0.35953914829025974,0,1,1,16.9
870,60,1,80.0,-0.029176389805071045,0.75,0.875,1,0.75,1,0.8333333333333334,13,1,1,1,1,0.65,0.45,0.715952115610652,0.46594072329173825,1,1,2,2,1,0.8085002633677835,0.7,0.5,1,0.7,0.5,0.9,0.9285714285714286,0.6776205302722569,0.21428571428571427,-0.5927784210417155,-0.0032128776439529147,1,0.9,1,1,-0.24870320392669928,1.28414836387898,0.8857607450089006,1.0871478175873686,0.7812319615337806,1.232387720662429,0.16989797903430978,-0.20766289448672728,0.7,0.9866803134103238,1,0.6235248286698352,0.5,1,0.2727141752015592,0.875,0.30698716627569994,0.46993344414184407,0.0,0.5,0.8333333333333334,0.4923089147124417,0.6291214065137579,-0.35953914829025974,0,1,1,23.6
871,20,1,60.0,-0.452404682049212,0.75,0.875,1,0.75,1,0.8333333333333334,12,3,1,1,2,0.45,0.45,-0.3074392593122188,-1.065574199687874,2,1,2,2,2,-0.5669188163210045,0.5,0.5,2,0.5,0.5,0.9,0.6428571428571429,-0.9685385992866848,0.21428571428571427,0.7584779737588468,-0.35685774480877247,1,0.7,2,1,-0.6768791392029476,-0.7848905642207468,-1.1990091812211463,-0.8187888067594956,-1.0271868296772464,-0.7561914703898819,-1.0456221209685077,-0.20766289448672728,0.5,-0.9249036477698097,1,-0.9241528710642197,0.0,2,0.20377723285431085,0.375,-1.005012157822057,-0.7642009355729326,0.0,0.5,0.8333333333333334,-0.7406335114617164,-0.7027223652857307,-0.35953914829025974,0,1,1,10.95
872,60,1,70.0,-0.17980407440244656,0.75,0.875,1,0.75,1,0.8333333333333334,1,1,1,1,1,0.55,0.45,0.8810152405982118,0.6573800886641898,1,1,1,1,1,0.0816527822314321,0.5,0.5,1,0.7,0.5,0.9,0.9285714285714286,0.13987521461633595,0.21428571428571427,-0.5950532634572047,-0.560883629711553,1,0.9,1,1,-0.9062591045295093,1.2631547332669195,0.35814598642745743,-0.8187888067594956,0.7812319615337806,1.232387720662429,0.16989797903430978,-0.20766289448672728,0.7,0.34948565968361267,1,-0.9241528710642197,0.0,1,0.28383303687047023,0.625,0.30698716627569994,0.23331369464765755,0.0,0.5,0.8333333333333334,-0.7406335114617164,0.4367439728093873,-0.35953914829025974,0,1,1,20.05
873,20,1,74.0,-0.16179975519972997,0.75,0.875,1,0.75,3,0.8333333333333334,12,1,1,1,2,0.45,0.65,-0.6045528842898265,0.5616604059779641,1,1,6,3,2,-0.5669188163210045,0.7,0.5,6,0.5,0.5,0.3,0.6428571428571429,-0.9685385992866848,0.21428571428571427,-1.0363726920621021,-2.145484669123148,1,0.7,1,1,-0.6361004787004478,-0.7848905642207468,-1.1673918174110223,-0.8187888067594956,-1.0271868296772464,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.7,-0.9249036477698097,1,-0.9241528710642197,0.0,1,0.183763281850271,0.375,0.30698716627569994,-0.2724030248595254,0.0,0.5,0.8333333333333334,0.8084479983468412,-0.7027223652857307,1.9753003165722558,0,1,1,11.6
874,40,1,60.0,0.2505245127385404,0.75,0.875,1,0.75,1,0.8333333333333334,12,1,1,1,2,0.45,0.65,-0.7366033842798744,-1.6398922958052287,1,1,4,4,2,-0.5669188163210045,0.7,0.5,2,0.5,0.5,0.9,0.5,-0.14545903450721395,0.21428571428571427,-0.23562816180991705,-0.49740890996402126,1,0.7,1,1,-0.3149685272432615,-0.7848905642207468,-0.45995330215949937,-0.8187888067594956,-1.0271868296772464,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.5,-0.2877089940430985,1,0.6235248286698352,0.7,1,0.17486819251514216,0.375,-1.005012157822057,-0.8569929941981038,0.0,0.5,0.8333333333333334,-0.7406335114617164,-0.2883709696147787,-0.35953914829025974,0,1,1,13.3
875,50,2,52.0,-0.5639807447139347,0.75,0.875,1,0.75,1,0.8333333333333334,8,4,1,1,3,0.45,0.55,-1.00070438425997,-1.6398922958052287,1,1,3,6,2,-0.5669188163210045,0.5,0.5,2,0.5,0.5,0.9,0.6428571428571429,-0.9685385992866848,0.21428571428571427,0.2625623271822095,-0.8510537771288409,1,0.9,1,1,-1.232488388549508,0.27645409450008257,-0.7306769797836855,-0.8187888067594956,-1.0271868296772464,1.232387720662429,0.16989797903430978,-0.20766289448672728,0.5,-0.9249036477698097,1,-0.9241528710642197,0.0,2,0.1570780138448845,0.375,-1.005012157822057,-1.265278052148857,0.0,0.5,0.8333333333333334,-0.5351431070993568,-0.7027223652857307,-0.35953914829025974,0,1,2,6.65
876,60,4,75.0,-0.14810632932724127,0.75,0.875,1,0.75,1,0.8333333333333334,6,1,1,1,1,0.75,0.45,1.1781288655758193,1.0881186607522058,1,1,7,7,2,-0.5669188163210045,0.7,0.5,1,0.7,0.5,0.3,0.9285714285714286,-0.8280663535643218,0.21428571428571427,1.2725923596593975,0.3005589954335203,1,0.9,1,1,0.06223408240486201,2.5414335749790395,2.1919530874146456,-0.8187888067594956,0.7812319615337806,1.232387720662429,1.385418079037127,-0.20766289448672728,0.9,2.898264274590457,1,0.6235248286698352,0.7,3,0.3038469878745101,0.875,0.30698716627569994,0.3585829737916386,0.0,0.5,0.8333333333333334,0.9032897234371611,4.683845778436646,-0.35953914829025974,0,2,3,30.3477
877,20,1,94.0,1.9168115758519317,0.75,0.875,4,0.75,1,0.5,5,1,1,1,2,0.35,0.45,-0.2744266343147069,-1.0177143583447612,1,1,4,5,2,-0.5669188163210045,0.5,0.5,1,0.5,0.5,0.7,0.7857142857142857,0.420819706061062,0.21428571428571427,-0.2947740646126353,0.028524482229812943,1,0.7,1,1,-0.3047738621176366,-0.7848905642207468,-0.9105007364537654,1.0871478175873686,-1.0271868296772464,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.5,-0.9249036477698097,1,-0.9241528710642197,0.0,1,0.20600100518809303,0.375,0.30698716627569994,0.8132640610549774,0.0,0.5,0.8333333333333334,-0.7406335114617164,-0.7027223652857307,-0.35953914829025974,0,1,1,13.225
878,60,1,74.0,-0.1691536320571776,0.75,0.875,1,0.75,1,0.8333333333333334,11,1,1,1,1,0.85,0.45,1.0790909905832835,0.99239897806598,2,1,1,1,3,0.6407662292593947,0.7,0.5,1,0.9,0.5,0.9,0.9285714285714286,1.5994696428252644,0.21428571428571427,-0.6109771603656289,0.9307722843554423,1,0.9,1,1,0.7707633086357968,0.9925701609336971,1.4291841854954057,1.0871478175873686,0.7812319615337806,1.232387720662429,1.385418079037127,-0.20766289448672728,0.9,2.261069620863746,1,0.6235248286698352,0.7,1,0.2971756708731635,0.875,1.618986490373457,1.2308283248682477,0.0,0.5,0.8333333333333334,0.7136062732565214,-0.7027223652857307,-0.35953914829025974,0,1,1,35.0
879,85,1,88.0,0.20462617786964313,0.75,0.625,1,0.75,1,0.8333333333333334,10,1,1,1,5,0.45,0.65,-0.34045188430973083,0.5138005646348511,1,1,4,4,2,-0.5669188163210045,0.5,0.5,2,0.5,0.5,0.3,0.7857142857142857,1.0046574773446333,0.21428571428571427,-0.7975142384357402,0.1305374246812032,1,0.5,1,1,-0.011677239755918957,-0.7848905642207468,-0.6832509340684997,1.0871478175873686,-1.0271868296772464,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.7,-0.2877089940430985,4,-0.9241528710642197,0.0,2,0.25937154119886596,0.375,0.30698716627569994,0.47921265000436114,0.0,0.5,0.8333333333333334,0.7768340899834012,-0.7027223652857307,-0.35953914829025974,0,1,1,14.8
880,20,1,0.0,-0.40168828992888356,0.75,0.625,1,0.75,4,0.8333333333333334,1,1,1,1,2,0.45,0.75,0.22076274064797252,0.99239897806598,1,1,1,1,1,-0.06371671399583818,0.7,0.7,2,0.5,0.5,0.9,0.7857142857142857,0.449353130973417,0.21428571428571427,-0.7793154991118268,-0.4248663731096993,1,0.9,1,1,-0.7533391276451349,-0.7848905642207468,-1.2582917383651286,1.0871478175873686,-1.0271868296772464,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.5,-0.2877089940430985,1,-0.9241528710642197,0.0,1,0.23935759019482614,0.375,-1.005012157822057,-0.6342920534976929,0.0,0.5,0.8333333333333334,-0.7406335114617164,-0.7027223652857307,-0.35953914829025974,0,1,1,13.65
881,20,1,60.0,-0.39864530640166385,0.75,0.875,1,0.75,1,0.8333333333333334,16,1,1,1,2,0.45,0.45,1.1121036155807955,1.040258819409093,1,1,1,1,2,-0.5669188163210045,0.5,0.5,1,0.9,0.7,0.9,0.7857142857142857,1.182442663336999,0.21428571428571427,-1.0249984799846563,0.08746529342394954,1,0.7,1,1,-0.17734054804732458,-0.7848905642207468,-0.8116964745471281,1.0871478175873686,-1.0271868296772464,1.232387720662429,-1.0456221209685077,-0.20766289448672728,0.5,-0.9249036477698097,1,-0.9241528710642197,0.0,1,0.2993994432069457,0.875,0.30698716627569994,-0.10537731933421725,0.0,0.5,0.8333333333333334,-0.7406335114617164,0.02239257713843529,-0.35953914829025974,0,1,1,15.7
882,50,1,44.0,0.45516515494406573,0.75,0.625,1,0.75,4,0.8333333333333334,17,1,1,1,3,0.65,0.45,0.6169142406181161,0.3223611992623996,1,1,4,4,1,0.08724391670171172,0.7,0.7,2,0.7,0.5,0.5,0.21428571428571427,1.011242113862869,0.21428571428571427,-0.6974211721542171,0.23708427568598858,1,0.9,1,1,0.06988008124908072,0.4514010162672522,0.4273089697621036,-0.8187888067594956,0.7812319615337806,1.232387720662429,0.16989797903430978,-0.20766289448672728,0.7,0.34948565968361267,1,0.6235248286698352,0.5,1,0.2660428582002126,0.625,0.30698716627569994,-0.3373574658971452,0.0,0.5,0.8333333333333334,0.5871506398027615,-0.1699848565659353,-0.35953914829025974,0,1,1,18.75
883,60,1,0.0,-0.06746726585591903,0.75,0.625,1,0.75,3,0.8333333333333334,18,1,1,1,1,0.55,0.45,0.68293949061314,0.41808088194862536,1,1,1,1,2,-0.5669188163210045,0.5,0.5,1,0.7,0.5,0.9,0.6428571428571429,-0.9685385992866848,0.21428571428571427,0.562841526026779,-0.5518158126047628,1,0.7,1,1,-0.8960644394038844,1.0462205502756292,0.18227440023364308,-0.8187888067594956,0.7812319615337806,1.232387720662429,0.16989797903430978,-0.20766289448672728,0.5,0.34948565968361267,1,0.6235248286698352,0.5,3,0.2727141752015592,0.625,0.30698716627569994,-0.3883930981409893,0.0,0.5,0.8333333333333334,1.9623556536123994,-0.11079180004151357,-0.35953914829025974,0,1,1,17.8
884,75,1,60.0,-0.5026139102483372,0.75,0.875,2,0.75,1,0.8333333333333334,24,1,1,1,8,0.35,0.45,-1.958070509187817,-1.6398922958052287,1,1,3,6,2,-0.5669188163210045,0.7,0.5,1,0.5,0.3,0.9,0.6428571428571429,-0.9685385992866848,0.21428571428571427,0.5332685746254199,-0.581286218201831,1,0.5,2,1,-0.5239591623185732,1.0695468065112517,1.4410406969242022,1.0871478175873686,-1.0271868296772464,-0.7561914703898819,2.600938179039945,-0.20766289448672728,0.5,2.261069620863746,1,-0.9241528710642197,0.0,2,0.28160926453668805,0.375,-1.005012157822057,-0.15177334864680284,0.0,0.7,0.8333333333333334,-0.7406335114617164,2.07935129136209,-0.35953914829025974,0,1,1,11.85
885,20,1,65.0,-0.3826696428837604,0.75,0.875,1,0.75,1,0.8333333333333334,12,1,1,1,2,0.45,0.45,-0.14237613432465904,-0.8262749929723097,1,1,4,4,1,-0.23145074810422697,0.5,0.5,2,0.5,0.5,0.9,0.35714285714285715,-0.020350940660734382,0.21428571428571427,-0.22880363456344957,-0.3613916533621676,1,0.5,1,1,-0.6819764717657602,-0.7848905642207468,-1.2029613516974118,-0.8187888067594956,-1.0271868296772464,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.5,-0.9249036477698097,1,-0.9241528710642197,0.0,1,0.21489609452322186,0.625,-1.005012157822057,-0.8569929941981038,0.0,0.5,0.8333333333333334,-0.7406335114617164,-0.7027223652857307,-0.35953914829025974,0,1,1,10.0
886,120,4,50.0,-0.6401821238747282,0.75,0.625,1,0.75,4,0.8333333333333334,6,1,1,4,2,0.85,0.45,0.9140278655957237,0.7530997713504156,1,1,2,2,1,-0.23145074810422697,0.7,0.5,1,0.9,0.5,0.3,0.9285714285714286,1.748721403905275,0.21428571428571427,-0.22880363456344957,1.465773493656067,1,0.9,1,1,1.400283880143138,-0.7848905642207468,0.41150028785704157,1.0871478175873686,0.7812319615337806,-0.7561914703898819,-1.0456221209685077,-0.20766289448672728,0.7,-0.9249036477698097,1,0.6235248286698352,0.5,1,0.28605680920425247,0.875,0.30698716627569994,0.15444044481626204,0.0,0.5,0.8333333333333334,0.026003766351702387,0.2591648032361222,-0.35953914829025974,0,6,2,32.89
887,90,1,70.0,-0.22506845436983972,0.75,0.875,1,0.75,3,0.8333333333333334,12,1,1,3,2,0.45,0.45,-0.40647713430475474,0.99239897806598,1,1,2,2,1,0.11519958905310985,0.5,0.5,2,0.5,0.5,0.9,0.21428571428571427,0.19035742792281016,0.21428571428571427,1.222545826518636,1.3025527857338424,1,0.9,1,1,1.4079298789873569,-0.7848905642207468,0.4174285435714398,-0.8187888067594956,0.7812319615337806,-0.7561914703898819,1.385418079037127,4.455167790180623,0.5,0.9866803134103238,1,-0.9241528710642197,0.0,1,0.2993994432069457,0.875,0.30698716627569994,0.5348878851794638,0.0,0.5,0.8333333333333334,1.4091122572522001,0.09638389779396243,-0.35953914829025974,0,1,6,14.5
888,50,1,59.0,0.7985151295986893,0.75,0.625,1,0.75,1,0.8333333333333334,16,1,1,1,3,0.45,0.65,-0.5385276342948025,-1.4005930890896643,1,1,2,2,2,-0.5669188163210045,0.5,0.7,1,0.5,0.5,0.9,0.6428571428571429,-0.9685385992866848,0.21428571428571427,0.5810402653506922,-0.5336801783911823,1,0.5,1,1,-0.7329497973938849,0.4304073856551919,-0.2129426473929061,-0.8187888067594956,-1.0271868296772464,1.232387720662429,0.16989797903430978,-0.20766289448672728,0.5,0.9866803134103238,1,-0.9241528710642197,0.0,1,0.18821082651783538,0.375,-1.005012157822057,-0.8013177590230011,0.0,0.5,0.8333333333333334,0.2156872165323421,-0.7027223652857307,-0.35953914829025974,265,1,1,13.55
889,20,1,95.0,0.7223137504378958,0.75,0.625,1,0.75,1,0.5,12,1,1,1,2,0.75,0.55,-0.04333825933212316,-0.682695468942971,5,6,3,6,2,-0.5669188163210045,0.7,0.7,1,0.5,0.7,0.7,0.7857142857142857,-0.1981361266531001,0.5,1.0974294936667321,2.642322763262101,1,0.9,1,1,2.695006351097508,-0.7848905642207468,1.4153515888284764,1.0871478175873686,0.7812319615337806,-0.7561914703898819,1.385418079037127,-0.20766289448672728,0.7,0.9866803134103238,1,0.6235248286698352,0.5,1,0.2215674115245685,0.375,0.30698716627569994,0.6879947819109963,0.0,0.5,0.8333333333333334,-0.10045186710205742,2.360518309853093,-0.35953914829025974,224,1,1,26.8
